Product_Id,Rating,Review_Text,Helpfulness,B_Helpfulness
B0117H62QK,1,"Hi,  The package delivered too late.  the first installment charged even before the package delivered.  the Camera does not work !  Bless my stupidity for buying this product.",5,1
B0117H62QK,1,"Fourth grade customer service, bunch of jokers, truly a Chinese phone nobody willing to help.  My phone had some issues with Mic, I gave it at Mi Service centre 4 weeks back but have not got my device back.  Still the service centre is saying they willl take a weeks time to get the part.  They have been saying this for a while.  Nobody responds on email, twitter. Call centre is clue less.  You may buy a cheap phone with good features but god forbids if anything goes bad in your phone you will be helpless.  And looking at the long queues in their service centre I am sure they manufacture substandard phone.  I am far more disgusted than I may sound in this review.Avoid it!!!!!!!! Shame Xiaomi you are truly third class.... Fyi,, I bought 2 more Mi phones before this happened :(((  Dont Buy Mi....",74,1
B0117H62QK,1,I recieved a faulty piece from amazon.in tried with service center and all but was not able to get it corrected.my phone was just 10 days old when i found it was defective.it has beed a month nowBut the amazon customer care seems to be liable.thry said thry would grant me a full refund.so need to waitAnd about phone despite being a defective piece.It has got some of the greatest specs simple looksOverall a good bet,3,1
B0117H62QK,1,very very disappointed...only 12 hours and phone got hanged....and finally it tot bursted in my bed...........cheap cheap cheap. This is not about the money itself what about the life which is on stake if you came across this kind of products! My hand is get injured and luckily this phone is not get busted while talking to some one otherwise I would have not able to write this review even#######!!,3,1
B0117H62QK,5,"Worth every penny you pay for.Been using this mobile for 6 months and it is definitely worth every buck you pay for.It does not have any serious heating issue as many claim. Maybe it is because of the continuous upgrades. It was delivered very quickly by seller.The quality of the pictures are very good for a 13mp snapper and the 5mp selfie camera also does a wonderful job with many enhancement options.The Slow motion mode of the video camera has only one format and resolution which was indeed a let down. However, it did come great.The major drawback is its limited storage capacity. If you have an OTG pendrive, that won't be much of a headache either.Another big advantage worth mentioning is its juicy battery life. It is powered with a 3120mah battery which easily stays up to one and half days on normal usage.",8,1
B0117H62QK,5,"This is an amazing phone at the price-point by Mi. I am blown away by the display quality, the build quality and the beautiful UI. The cameras - both front and back are very very good too and produce quality images.The battery on moderate to heavy use easily lasts a day and a half.I was originally targeting a sub 10k phone and even ordered and received the Yureka Plus. That phone turned out to be garbage. It overheated, the battery drained and the display quality was poor compared to what was advertised. There were issues with Cyanogen as well. So, better sense prevailed and I returned it to Amazon after 2-3 days of painful use.When amazon reduced prices on all Mi devices by a 1000 I decided to stretch my budget a bit and pick it up. And boy am I glad that I did.This phone feels like a quality product in hand. Unlike, I am afraid to say Micromax or Yu devices (both of which I have owned), which feel flimsy and unreliable.I got this phone in yellow and the colour is beautifully mellow. Understated (despite being yellow!).A quality device. I'd recommend buying it without thinking twice if it is in your budget.Ps - I couldn't find too many normal camera images of the yellow coloured device when I was looking for them before buying, so am posting one here for others who might be looking.",26,1
B0117H62QK,1,"Do not buy mi products. Servece center behave of mi is full of tereable, abbusive, senseless replyies. I brought mi pad some few months back in Rs 10000 in offer, got some problem in touchscreen another all functions were working, I went to the service center they replied that you entered water in it and motherboard fully burnt and will not be repaired under warrenty and you have to pay 15000 for it. I asked if motherboard burnt then how the tab fully working and the price of new tab is 11000 now then 15000 for what. They replied we given you the answer now you think what to do we have nothing to do with that and we do not give you anything in writing. Finally I am going to consumer court. This problem is not only mine I seen many costomers facing same problem there and going to consumer forum.",8,1
B0117H62QK,5,Awesome!.... Mi 4iSuperb Phone at this Price RangeCamera... 4.5/5Display... 4.5/5Performance.... 4/5Camera (Magic Focus is Brilliant & Working SuperbDual Tone flash is Amazing & Captures Real ColoursNoise is Very low)Battery.... 4.5/5Finally Amazing Product from RedMii've attached some of the Camera Samples,15,1
B0117H62QK,1,"It is a refurbished phone not a new one check out the screen shot attached and I will share it on facebook.and every social media to aware everyone about this.Despite of all technical glitch, Amazon cust. service and assurance is flawless..",57,1
B0117H62QK,1,"DO NOT BUY THIS.The phone was pretty much good at its first few months, but later I faced a huge lot of problems,when i visited to the MIUI forum I was shocked to find out that many others too had the problem and the Xiaomi had a poor service.THE PROBLEMS THAT I FACED AFTER TWO MONTHS WHERE-1)The secondary camera had pink dots on its image while shooting (why is a phone required without selfies).  link to forrum for this issue-[...]2)The overall sound of the mobile got reduced . Because of this I cannot even here the phone while it is ringing(why is  a phone required if u cant attend important calls).  link to forum for this issue-[...]3)The calls gets disconnect in a couple of seconds.  link to forum- [...]4)the games doesn't run smoothly on the mobile compared to other mobiles of same price range.HOPE I HELPED U.",18,1
B0117H62QK,1,I did not like the phone. I had upgraded the phone to latest version as soon as I bought it but the issue was speaker sound was too harsh and loud and I feel like my ear is aching after the use of just 5 mins or so. Therefore I had given my phone to various people to use it and all of them had the same review.I am waiting for Amazon's tie-up with as I no longer trust Flipkart for online shopping and looking for buying Moto g3 from Amazon.,2,1
B0117H62QK,1,"The features maybe good, but honestly they have the worst service centers. Of the four people i know using this phone all face charging issues, touch screen issues and to top that their service centers are of the worst kind. Never are repairs done on time and the fault reappears within a week (at least in mine and friends case). And they never have spares at these service centers. my suggestion if u plan on replacing the phone in say 6 months and you want to waste ur hard earned money u can very well go ahead and buy it..  but after 6 months be sure that u will be required to have  regular appointment at the s***tiest service center i have ever seen..... a very very very disappointed customer who has learned that MI's business model revolves around selling in bulk, ignoring the defects in their goods and completely ignoring quality in service.",12,1
B0117H62QK,1,Ordered this phone on 15 oct and received it on 16th. Didn't have the patience of using the phone for more than few hours and requested a return by the same night. The phone gets overheated a lot and even when idle. I could not bear the heat for even a minute while talking. Yes! it's that bad. Updating the system to latest available level didn't help.Thanks to amazon for arranging speedy pick-up. I see that refund has been initiated.,2,1
B0117H62QK,1,"Worst phone ever bought. I got the phone today the phone looks nice. Used the phone 2 to 3 hours and found that the home button ia not responding to the touch. By default it is suppose to open google now, pressed it for more than the stipulated time however nothing happened. Changed the setting for the home button to open the app tray and guess what it didnt work. The delivwry timing was greate however i have to return the faulty product.",2,1
B0117H62QK,1,"MI 4i not meet my requirement as seen in website..when i opened the box and start using cell then  i found touch pad is not working well after 3 to 5 times touch then workand other application also not running , facebook and other whenever i connect the facebook then after 5 to 10 second auto discconnect..i complain the by call but not reply from the Service station whihc is also around 450 km from the my house...???",2,1
B0117H62QK,1,"The worst phone I ever purchased in my life. I purchased this in Oct-2015 and within 2-3 months its started getting hanged and slow, still somehow IMi 4i (Grey, 16GB) managed to use it. Recently another issue with this phone is that this phones battery not getting charge with the charger, without charge of battery there is no use of any phone.Yesterday (21st Aug-16) I went to service station at Bodakdev-Ahmedabad where I see multiple customer with different complains in MI Phones. It was rush in service centre, there was no place to sit and waiting for all customers for almost 1 to 2 hours. This itself indicates that how often customer getting issues in this MI Phone. Even the customer service executives were very frustrated and were shouting to people like anything. My worst experience ever.When my turn came they asked me to keep my phone there for 15 days as the Part not available to them. Try to understand in todays generation what should a person do without phone for 15 days? Do a person buy new phone to manage in those 15 days? Still I decided to give my phone but when I asked for internal data security they told they are not taking any responsibility of Data hence its better to take data backup. When this charging Point is not working then how should a customer take data backup? Becaue from the same point we have to connect wire in computer for data backup.Overall not at all good experience with phone and service centre. Totally waste of money.If you want to go for MI phone make sure you have another good phone as a backup for this MI phone.",1,1
B0117H62QK,1,"Everything is fine untill screen breaks on its own. Not a bad phone but not durable. One fine day, you remove this from your pocket to see hairline cracks and touch stops working. Now you rush to service center for warranty but your claim will be rejected and you need to spend half of phone's amount for replacement which takes more than 2 weeks. A chinese phone is always of low quality , so dont buy it if you need a durable phone.",2,1
B0117H62QK,1,"DO NOT Buy this product (Mi 4i). For 10 days it was working fine or may be I took time to be comfortable with this phone (Mi 4i) and suddenly found that phone getting restarted intermittently plus when I click on Camera it says ""Can not connect to camera. Try rebooting your device."" It had gone 10 days + since I bought this phone so Amazon rejected the replace order.I tried calling Mi support but they are just not listening and providing useless ideas to fix this issue.Do not know what to do.It is Amazon who irresponsibly providing platform to cheaters for cheating with our hard earned money.",55,1
B0117H62QK,1,"Yesterday I got this Everything is ok but phone is getting too much heat even i turned off the Internet, Please give any suggestion. Can i replace the phone? Phone is working like Iron box. Even i can make egg omlet on this phone.",8,1
B0117H62QK,1,"i have purchase MI 4I ...Order no : 402-5259870-1036302 one month before ..i which i have issues like touch problem ,audio jack symbol display issue...i have even spoked with amazone customer care many times but no response ...when i talk to MI 4I service centre they are saying it is mother board problem and it will take 20 to to 30 days ...i cant wait for such a long time so i need replacement..",2,1
B0117H62QK,1,"I recently bought Mi 4i and it was working properly for the last 15 days.My rear camera is not working properly now.When i use camera with flash ,my pics get a big pink coloured spot at bottom covering about one third of picture.without flash the pics are normal.Any body having the same issue plz reply .Is this a hardware or software related issue",2,1
B0117H62QK,1,Very much disappointed with the performance. Software got crashed twice in 1 month. Corrupted Software upgrade versions are being release due to which most of the users facing issues.,8,1
B0117H62QK,3,"i have purchased in oct 2015, but from march 2016 when i play any audio and video, in starting of media sound was good but after few seconds its suddenly down at low level and also when any one calling me the volume of ringtone go down in few seconds.same problem with my frnd in same handset. and except this till no problem, but you cann't ignore the volume problem.",2,1
B0117H62QK,1,it really worest product...getting heated while talking and hanging when you get call....I am really fedup with this mobile....please dont buy,3,1
B0117H62QK,1,"When I bought this, there was a heating problem. I wanted to return but couldn't because Amazon stops return policy. This is awful. Still using the same.",3,1
B0117H62QK,1,"I purchased this phone from Flipkart on 16.10.2015 . phone performed well up to march 16 except Complain of heating on charging. Then display suddenly became unresponsive to touch. I went to service center at Patna in May 16. They said it costomer induced damage and told to pay Rs. 4500/- Rs.5500/- for change of display and motherboard respectively. I opted for another phone rather than to repair this. Now this phone does not becomes on even on full battery. It appears that every components of this phone is dead. Hence, I suffered total waste of money within six months, and this phone is useless for me. I have been continuously contacting central costomer Care service of Ml India but got no relief. They just don't honour their warranty liabilities. Hence, I sincerely advise everyone, Please don't buy any product from xiaomi.",1,1
B0117H62QK,1,"Very Bad Phone, Naver purchage this phone...Thanks",4,1
B0117H62QK,1,Very bad phone after deleting storage folder phone memory gets clean& services of Mi 4i is too too bad this thing apply on all authorized centres of mi& also very bad support of email & there help line number is for only displayingcall is disconnected.Very very bad phone!!! don't go for this.,7,1
B0117H62QK,2,"As everybody Mentioned that this phone is a iron I just ignored and decided to buy this phone, now I know what is the real heating issue. I've upgraded the MIUI to latest immediately expecting the heating will be better handled but its not. Camera is excellent, if you are browsing or seeing Youtube and if you get a call immediately you can't attend the call due to heat its so hot. I am not sure if Xaomi planning for a future firmware release to address this. Simply by starting the phone itself you will fell the heat .The purpose of the phone is not met. May be you can use it as a gadget , Camera , gaming, youtube , ignoring the heat. This is a genuine review next day after receiving the phone. I am think of returning the phone and order another one.",6,1
B0117H62QK,1,"Friends, I bought this product in Flipkart. The phone stopped working just 2-3 months after buying it in Flipkart. There were no authorized service centers in Thrissur (Kerala) and after lot of hassles, sent the phone to their Cochin service center recently. They mentioned that the SIM slot has to be replaced and it will cost 6.5K (for a phone that I bought for 10K). When asked about the product warranty with them, they said they offer only service warranty and not product warranty, though the promo says that its comes 1-year manufacturing warranty. They asked us to send it to Flipkart. It was a piece crap and I am not buying Xiaomi products anymore. Pls don't buy this product from anywhere. its just waste of money.",6,1
B0117H62QK,5,"Superbbbbbbbb.....Awesome awesome Awesome..... I just love this phone..Was bored with Black/White mobiles... I bought YELLOW color Mi4i and its definitely an eye catcher!!!!Check the pics I uploaded. You will get an idea on the size of this phone also4.7"" Sony Xperia J - 5"" Mi4i - 7.9"" Mi Pad comparison pic i have uploaded for those folks who wanna get an idea on the size of mi4i :-)Amazon! Very nice service guys... Doing good.Opted for 2 days delivery, got it next day itself! Support on queries over various products were also nice.",26,1
B0117H62QK,5,"Excellent phone. Must buy. Gets heated up a lot but I've asked for a replacement, and hopefully the problem wont persist.Battery : Takes a long time to charge, but charge stays for around 24 hours with decent usage.Display : Best in class. Everything looks SO much better in HD display, my friends are all so envious of the display.Front cam : It says only 5 MP, but the photos taken are amazing.Back cam: Makes me wonder if I am using a DSLR. It's that good.Heating : Phone heats up a LOT but I've put a good back cover so I dont feel it much. Note, there is an update available which claims to reduce the heating problem.MIUI : The user interface is okay-ish. A little uncomfortable initially, but you can get used to it and then it will be decent enough.Volume : Speaker volume and quality is decent. But alarm volume is not very high.Memory : Only 16GB, but the user is left with around 10GB, which is good enough for any average person with 1000 photos and 2000 songs :P There might still be a few GB left over.Overall it's an excellent buy, a steal at this price. The display in (OP in gaming language) out of the world, and the cameras are both awesome. The memory limit doesn't really bother you much and an update is all it takes to get rid of the heating problem. Buy it blindly.",30,1
B0117H62QK,1,"proximity sensor isn't working !screen dose not wake on incoming call .If I dial screen turns off and doesn't wake again , i am not able to hold or cut the call, nor i am able to perform any on call operations.Its irritating and totally awful :(",2,1
B0117H62QK,1,After using one month:Worst phone made by MILagging issuesVery very poooooor memory managementPerformance issues i.e when no application is running then also it opens application after 5 secondsLagging while typing its too much patheticMemory is not complete 16gb available. The  available memory for user is 9gb weard.I were using note 4g prior and that phone was much much much better than this bul****Cant recommended this handsetI cant go below one star so compeled to give 1 star Thanks,1,1
B0117H62QK,1,"Hi friends pls dont buy,dis is the worst product.after 10days my mobile is not switching on.amazon is totally unworthy..they are asking minimum star rating dats why i have given 1star otherwise rating is unnecessary.waste of money...",2,1
B0117H62QK,5,Nice Phoneprosdisplay 10/10rear camera 9.5/10cornshad minor heating(SOLVED after update :)  ) no SD card :(but the looks and UI makes it upLOVE MIIT 2 months now and i am really happy that i have MIgreat phone,2,1
B0117H62QK,1,"Well, recently faced the problem with mic of phone. The receiver cannot listen our voice clearly. So went to official service center of MI. They asked to keep phone in service center for 15 days to replace parts, as parts are not available. 15 DAYS, seriously? Also, they don't give assurance that phone will be ready in 15 days. When raised query about 15 days to service center's Manager, then the manager started behaving rudely. They don't care how many days it takes to resolve your problem. So for those who want geat service then AVOID BUYING MI PRODUCTS.",1,1
B0117H62QK,2,Till the time I didn't use the GPS for location tracking this was phone was and averagely ok phone. Two things which stand out against :1. GPS tracking just doesn't work - That means all your apps that you use which need GPS - become useless!2. It doesn't have an expandable memory (My mistake that I noticed it after I started looking for a slot to insert by 32GB Micro SD card :(If I had known these 2 above earlier - would never have bought this phone ever !I am now trying to figure out how to get the 1st one fixed ...,1,1
B0117H62QK,1,"Don't buy this piece of crap and waste your money. Has serious network issues and can't latch on to a network for more than a few minutes. My cheap ass Micromax phone with single band HSPA performed better in terms of connectivity than this s***ty Chinese novelty. And if you are having a bad day already, you might just end up breaking this dummy into pieces.",20,1
B0117H62QK,1,Configuration good. But battery is not giving good backup. Phone heating is one problem. Design good. Very slim. MIUI is not good as android original. Resolution is very good. Video quality not looking good. HD quality videos also not as per satisfaction. Don't know whether this heating will create any harm to health or not. Front camera is not working properly.22-09-2015----------------------------------------------------------------------Got a call from Xiaomi support. They told to take some steps and load old MIUI version. But after doing that everything became more problematic. Camera picture are the same. Moreover lot of error messages coming. Don't know what will happen.,10,1
