Product_Id,Rating,Review_Text,Helpfulness,B_Helpfulness
B015T0YLAA,1,"Anyone buying this item should immediately open it and put it to charge to check the charging socket, mine is loose...i made a mistake by seeing it after the return date passed!!",2,1
B015T0YLAA,1,"Its been 1 week since I am using this power bank. My usage is not very high. It was delivered fully charged, which I used to charge the phone around 3-4 times. Yesterday i kept it for charging first time (charged for around 6 hours). Even after 6 hours of charging, the powerbank was able to charge the phone only 10 % (around 10 mins) and then died. Either i have got a defective piece or the product itself is a low quality chinese junk with intex stamp on it. Intex managed to spoil my first buying experience of their product. Will always avoid Intex products in future. Now trying to return it and get a refund. Poor product. Highly dissatisfied.",113,1
B015T0YLAA,1,It is not 11000 mAh. It might be less than 4500mAh. I charged it completely till  all 4 indicator lights stopped blinking. After that I could charge my 2000mAh phone only twice and it drained completely!!! If it is 11000 I must get at least 5 times.right?,69,1
B015T0YLAA,1,This product is joke.The seller has sent a faulty product.After the battery bank got fully drained i left it charging for a whole day and tried to charge my phone .As soon as i connected my phone it started blinking.I thought my charger may be faulty and used another charger but the same thing happened again.This product is faulty dont buy it.,46,1
B015T0YLAA,1,After one charge the power bank went bust. Why should Amazon tie up and sell such stupid products where quality tests are not there at all. Bought more than 200 items this is by far my worst experience and will never buy an intex product in my life again.,6,1
B015T0YLAA,5,Good to have one nice built. charges the phone well 899 price was well for this product . Have bought 2 of the same. Bulky in nature can't help if you are IOS user you need to carry android charges as well for charging the power bank,6,1
B015T0YLAA,4,"Good product , used this for Motorola Moto G3 which has 2470 mAH battery and it can be charged three times from zero to 100 % using this powe bankCharging speed is faster than phone charger but to charge the power bank it takes almost overnightAfter full charging power bank retains the charge for long time even more than a month or even much more than that",1,1
B015T0YLAA,4,"Excellent power bank..Below are my observations...1)Has capacity of 8000-9000Mah(about 70-80% of 11000Mah)..Its pretty good2)Supports Pass through Charging..3)Charges Phones pretty quick...( faster than conventional charger)4)A Little Bulky5)Value for Money --Bought it at 850 INR6)Has three ports..I used two ports, device gets little hot but it charges both mobiles easily7)Takes 9-10 hours to charge itself...Not a problem..Go for it.....A good competitor for TP Link and ASUS power banks..which are good in quality but little over priced !!",9,1
B015T0YLAA,1,Worst Product..Please friends never ever buy this product..Charges only 1 time of 2100 mAh battery . Its very hard to charge this power bank also...,23,1
B015T0YLAA,4,"Gets charged up reasonably quickly with a 2A charger(about 6 hours) Haven't tried to charge with a 2.1 A charger yet though the company says it is OK. In discharging over a week, I could get 7500 mah in total(2 cycles of testing so far) Not bad but not brilliant either. The main problem is that unlike my Asus Power Bank or my PNY Power Bank, this does not seem to slow down its charging of a phone during the last stage(85% and up) even when you use a battery app like Du Battery on the phone. Because of this, there is heating up and probably some damage to the phone battery(Note 2 in my case) over the last stage. The phone also discharges more quickly from 100% to 85% when charged with this. I don't think this has any safety sensors in place to reduce current when more heat is produced etc. So advice users to only charge in the range 20% to 85% using this powerbank(That is generally good advice for most powerbanks as most phone batteries can be charged at a much higher current in this range and your charging will be much faster) Haven't checked charging with even two ports at a time, let alone all three. But the 1 A outlet port can safely charge Nokia Lumia phones without overheating. I could also charge my Kindle Paperwhite without heating from the 1 A port. The device is heavy but well-built. Nothing shakes inside when you shake the device. Overall, seems OK. Will update this review after more thoroughly testing.For the momentPros:Build qualitySpeed of charging(both itself and devices you charge using this)Decent efficiency over a a week(including the effect of leaking of charge etc. You may get more backup if you use up the power over 3 days)1 A port can charge Nokia Lumia phones and Kindle Paperwhite without heating or any other problemsConsSeriously bulky - both heavy and largeThe 2.1 A ports not good for charging devices with an even mildly lower rating in the last stage. Will not slow down. No safety sensors in evidenceSlightly loose USB ports. Check for 5 minutes for any heating up whenever you hook up something to charge off the power bank or the power bank itself to charge.",76,1
B015T0YLAA,1,Thr LED near charging IN port is not working. ...I have to get this replaced...it also took 3 hrs to charge my phone from 30 % to 90%,23,1
B015T0YLAA,4,"Received Product is worst possible condition. No protection for Power Bank. the package was subject to pressure/shock/drops, as the package shows clear signs for that. not sure if any thing has gone wrong with power bank. So far it's working, but I think i shd return it, as it might cause some issues latter.It's working fine at the moment. the USB cord is too short.Sturdy product, with good built quality.",5,1
B015T0YLAA,3,Size is huge. Problem in carry,37,1
B015T0YLAA,4,Prompt delivery.Good packing.Using it for 5 days. No problems so far. Performing as expected.! year warranty.Thank you,2,1
B015T0YLAA,5,Awesome ProductCame just in 2 Days.Product is not Fake at all. .!!As I bought in Diwali sale its just cost me of 299/-,56,1
B015T0YLAA,1,The power bank has failed my expectation as it takes hell of lot of time to charge and does not retain charge for long. It has failed to hold charge fr a night and also not been able to charge two mobiles or to say charge a mobile twice in a day itself. Poor quality and very bad experience with the product.,1,1
B015T0YLAA,1,I used 5V 1A charger to charge the power bank and keep charging for 10 hours stil the 2 nd led is bkinking. Did ny1 temme how much time will dis take to attain full charge of powerbank?,18,1
B015T0YLAA,1,It burnt up as soon as two USBs are put inside . Cant be repaired and the seller refused to take any action.,2,1
B015T0YLAA,1,Power bank spoiled within 2 months of purchase . Only poor quality products are available in amazon I guess,2,1
B015T0YLAA,1,"What is wrong with this device?1) If I am charging two devices at once, it will charge for a bit and then just go off and then you'll have to hit the charge button again.2) It almost never works with 2 devices and they have 3 ports so it is defective3) Although it does have the ability to hold a long time charge, it seldom works the way it is intended toHaving used Portronics before, I would say you should never buy the intex power bank because it is a disappointment. What good is a power bank if you have to keep checking on it to see if it transmitting power to the devices?",25,1
B015T0YLAA,5,it was realy a good product and i am realy happy to bought  this product..... mansour mudaber from Afghanistan now live in India Coimbatore.,18,1
B015T0YLAA,4,"Received the product with in 48hrs, its amazing delivery by amazon. I have got this for 299. Amazing device, light weight and I have charged my Redmi 2 twice from morning and not even one of the power indicator is down. Good product. Pros: stylish to look and not heavy to hold . Can carry easily on pocket.  Three USB ports on one device.  Cons:  Not charging faster, it is taking same time on the phone charger and on this power bank.",41,1
B015T0YLAA,5,Excatly as it is described. And I specially like the extra 1.5v output for Apple and Blackberry.,2,1
B015T0YLAA,4,It's a goad product to take for long trips and can be ur life saver at crucial times 11000 mah can itself fully charge a iPhone 3 times... Guys u got a full battery powerhouse and i myself after using this product m totally satisfied with the performance shown by it...,1,1
B015T0YLAA,3,Using it from last two days. 11000mah doesn't seem to work completely. It charges my 2300mah phnoe battery thrice only. Charging speed is equivalent to that of charger.Satisfied with product but slightly not upto expectations.Delivered prior Delivery time.,5,1
B015T0YLAA,5,Power bank is very good. I am using Samsung galaxy NOTE 3 which has 3200 MAH battery and I was able to charge 3 times full and still there was power left in Power Bank. its been just 3 days that I am using this but I did not find any problem in the product. Must Buy thing!,5,1
B015T0YLAA,5,Great product by Intex. Delivery was a bit late. I am now using this product for 2 weeks now the powerbank is working as expected.Pros: 1) Good built quality.  2) 11000 mAh for just Rs 999.  3) Charges the device as expected.Cons: 1) Bulky product.,17,1
B015T0YLAA,4,I have been using this product for almost a month now. For me product received was well packed. Charging time for power bank and other phones is as mentioned in description. Cable length is lesser than normal chargers but i feel it's good enough for a power bank.,1,1
B015T0YLAA,1,"This is 3rd class product in it's category.I found ,it takes whole day and night for charging and sometimes even in two days.when it comes to charge phone (2600 mah battery) it can give  charging for two times only.so not worth as a power bank.",1,1
B015T0YLAA,1,"I was able to charge mobile only twice. Thats all.. I had spent such huge amount to charge my mobile for twice. Not a impressive product i have seen. Or probably i have got a defective device. If it is defective, then please get my product replaced.",1,1
B015T0YLAA,1,Not very happy with the product quality. First few days were good. But after about 2 weeks it developed issues while charging and now refuses to charge at all! No voltage or power surge issues recently at my house so can't say it is because of that.,1,1
B015T0YLAA,1,"Worst product. I don't think it is original, it should be fake . The four lights are glowing together even the power bank is not fully charged. The power bank is not getting fully charged even left in the cord for the whole day ie 24 hrs .",1,1
B015T0YLAA,1,This power bank I am using since last 40 days....its not working properly....hardly able to my 3000 may battery once only although it is 11000 may battery power bank.I am happy using this product...do not buy it,5,1
B015T0YLAA,3,"The package arrived at time. Thanks amazon. This product build quality is good, but the backup is not up to the mark. The product drains charge quickly after one time charging. I don't recommend anyone to buy this. I'm disappointed.",1,1
B015T0YLAA,1,Worst Product.. I got the Packing already opened Means the seal was broken and then the upper most socket was not working properly. Highly Disappointed Returned it back !!,13,1
B015T0YLAA,4,"It charges the phone quite well, and does charge two phones at once, which is a good thing. However, it takes long to charge the powerbank. The body is sturdy and a little heavy but that's okay. But over all, its a good product. :)",1,1
B015T0YLAA,1,Never buy this power bank. Its useless..not able to charge anything from it..,2,1
B015T0YLAA,1,"At first i was thinking that amazon is a good website to order things but after getting this product i have changed my mind. After this i am not going to order a single thing from here . This charger worked well for the starting 5 days then after that it stopped working. Now , my charger is being charging from last 10 hours and still it is not charged half also , except one LED every LEDs are blinking !!!!! If amazon will not give me a complete solution for this then i am going to file a case in the consumer court !!!!!",8,1
B015T0YLAA,1,Stopped working from day 5...that was the day 2of use! Utter waste of money.,2,1
B015T0YLAA,1,This product is not worth it's money.Pros : NothingCons : Taking long time to charge (charged 4 times all the times it took more than 6 Hrs)  after 50% of charge (Lumia 730) The power bank 2 LED's went off.,1,1
B015T0YLAA,1,Disgusting thing.Worked great for 2 weeks and then stopped suddenly and not working any more..Initially you will feel that its a great thing in great price but after some time you will know you've been cheated.,1,1
B015T0YLAA,1,"Used it for a month now. Does not support full 11,000MAH .Has only 4,000mah capacity. good enough to charge a smart phone for nlyabout 1 to 2 times max. Wanted to use this on a bike trip. But it wont suffice for sure.",32,1
B015T0YLAA,5,Good product.... Works as per expectation. I can charge my iPhone and another android phone simultaneously. This thing gets fully charged in just few hours and as the product is handy can be easily taken in a pocket.,1,1
B015T0YLAA,1,Not satisfied with the product.....it is the used one which I received.,2,1
B015T0YLAA,1,Today i m get this product..how to close LED light ...when i receive this power bank its led light is already started...just help me on this pleaseits continuous ON.how to off this led light ?,1,1
B015T0YLAA,1,"its so bad ...some liquid coming out of it..it just 15 days, after that i recognize this.so its not in return policy also so what to do..so expensive but not in use now...please provide me the solution for it.",1,1
B015T0YLAA,1,It is a Worst product. It is not recharging my mob and itself also since i have purchase it.. I m verry dissapointed and angry after buy it.. And amozon also shut the return window. How can i return it now??,1,1
B015T0YLAA,3,"I bought it few months ago, but I used only few times. When i received this product  it was already charged. I used it to charge my phone for about 3 times and it worked good. I observed that this power bank charged my phone faster than with regular charging process. So felt happy. But after few days power bank went dark so I planned it to charge with laptop but i felt it was taking longtime, so I tried charging the power bank with a samsung charger, I charged it for 12 hours but the lights are still blinking. I didn't understand whether it is fully charged or not, instructions given on the leaflet didnt give any clear indications. Im not able to understand the order of four LEDs 1-2-3-4 . I would have rated this product 4 stars but lack of information about usage of the product that too by Intex forced me to give it a 3 star.",15,1
B015T0YLAA,1,I purchased this product on 13th november 2015 and today this is burnt out itself in my bag while travelling.thank god my reamainig goods are not harmed.and how can i claim for my product..plz help,1,1
B015T0YLAA,1,"Horrible product. After complaining, the seller told me to take back my rating and try 3/4 other ways like changing the wire, using the 2.2 port. But shockingly the battery provides a back of only 1,000 MAH and not 11,000, which is only 10%......Waste of money....DO NOT BUY at all.",12,1
B015T0YLAA,1,Product not workin please reply immediatelyVery disappointed,2,1
B015T0YLAA,4,he product quality is very good as always from Amazon. The charging speed is also fast as compared our ordinary mobile chargers. Also one unique feature of this product is we can charge 3 mobiles or tablets at a time.,16,1
B015T0YLAA,1,"After one month of use, it can't even charge two 2500mAh mobile batteries.Wanted to return on 2nd day but could not because its box was destroyed.AGAIN VERY POOR PRODUCT FROM INTEX.",1,1
B015T0YLAA,1,I have used it for 2 days on first day light wasn't working properly then I thought to charge it properly after charging it was oki then second day it stopped working so Nt at all worth buying,1,1
B015T0YLAA,1,"I would like to suggest to don't buy this product ever. This product can't even full charge your smart phone.I have doubt on intex and Amazon,  how they pass this product and selling it.",1,1
B015T0YLAA,1,Very bad product....first time dissapointment by amazon providing such product...not even once my cell was charged fully...even though my battery capacity is 2800mah....poor service by amazon,1,1
B015T0YLAA,1,This product is not upto the mark. It stopped working after three weeks of its purchase...neither it is getting fully charged nor it is able to fully charge an smart phone. So better avoid it,1,1
B015T0YLAA,1,"No , i am not Satisfied its Battery after 10 days of Use is now not charging fully .. i never see 4 lights stable ie Fully charged now . Not worth .. Just fit for Use not FIT FOR PURPOSE ...",1,1
B015T0YLAA,1,Stopped working within 2 months. Would not recommend to anyone,2,1
B015T0YLAA,1,Doesn't work after 4 months... You won't even get an exchange after that. Very bad quality. No point of buying it for such low price of it doesn't even serve purpose for least 6 months,1,1
B015T0YLAA,1,"Product has LED output. After 25 days of usage, I see that when charged LED always remain. Return policy says, eligibility is revoked after 15 days of usage. Expecting some support.",1,1
B015T0YLAA,1,"Getting a wierd 'eeeeee' noise while i am charging, very irritating.I received the product with the torch ON, that was really sad and not sure if that is a good thing.",1,1
B015T0YLAA,1,This power bank is of 11000mAh so the battery life is supposed to be longer..but in this case the battery life is too small. This power bank is fake..!! Please dont purchase this.,1,1
B015T0YLAA,1,Worst product from a reputed site like amazon....dangerous too....It was blasted when I am using it....don't buy this product...The people who bought this should be very cautious,1,1
B015T0YLAA,5,Loved itPros1..  Capacity is good2.. 3 usb ports3.. Slim and is nicely designed4.. led torch as wellCons:1..Price is tooooo high,1,1
B015T0YLAA,3,All fine with this bank. I do get to charge 3 - 5 devices from 10 - 100%. Knocked off a star for taking too much time to charge and a second one for the charge indicator it goes from 2 lights to 0 all of a sudden. Some programming logic error there. Also the led light could have been brighter - the charging lights are real bright and I guess they eat a lot of power.Still overall a good product. The product is a bit big and heavy to just slip in the pocket. Ideal for going on holidays and when you require multiple recharges.,0,0
B015T0YLAA,1,I had purchased 2 intex IT-PB but both are not working satisfactorily. Please arrange for replacement or take back and arrange for refund of the amount at the earliest. Thanks,1,1
B015T0YLAA,1,Very very poor performance.I replaced it twice because it got turned off while I tried to use all of the three ports..even with two ports it turns off due to heat problem.Even after replacing I got the same issue now have applied for refund.Go for PNY battery instead of this.,8,1
B015T0YLAA,2,"This power bank not working properly for my ASUS ZenFone 2,32gb phn....it has been taken 4 to 5 hrs to full charge my phn n this power bank  had full charge in 6 to 8 hrs....",1,1
B015T0YLAA,1,Not good oneDisappointed with Amazon & the product,2,1
B015T0YLAA,5,"Its going to be more than 3 moths I am using this product daily. It charges my I-phone almost 7-8 times.So, happy with this product. really suggestible. Great Product.",1,1
B015T0YLAA,1,two months worked well...Now  the charge getting dowm fast....It is not good product...not charging fully...even one day not suffieint for full recharge..not good friend...,1,1
B015T0YLAA,1,It's a bad product Indicators immediately malfunctioned,2,1
B015T0YLAA,1,"It's a worst product & worst experience with Amazon .It's taking infinite time to charge & even I am unable to see whether it's charged or not.when I connect mobile for charged ,within 5 mins power bank will discharged.Totally bad quality product.I dont know whether amazon has provided new piece or defective piece.Waste of Money.Please Never buy this product.",4,1
B015T0YLAA,1,Very poor quality item..discharges very quickly.charging takes very very long time . didn't expect from Amazon such a bad product. Disappointed. Won't recommend to anyone,1,1
B015T0YLAA,1,"It came charged and charged my phone for 3-4 times. Then when battery was charged full again, it could only charge my phone once and drained off. Very much disappointed.",1,1
B015T0YLAA,2,Making fool by writting 11000mah.my phone contains 1800mah battery.it does not charge my phone more than 4 times after being full charged but although charging is fast.,1,1
B015T0YLAA,4,Product is good. But the only thing I didn't like is the charhing wire. It is very small. Other wires doesn't work properly with this.Overall good product.,1,1
B015T0YLAA,5,Very good product. I'm using it for more than 6 months.PROS1. notification is goodCON1. whole power bank takes less than 10 hr to charge,1,1
B015T0YLAA,1,It takes more than 14 hours to full charge. And doesn't change a 1950 mah phone even for 3 times that means it is less than 6000 mah. Lost trust in Amazon and intex.,1,1
B015T0YLAA,5,"Value for money. The output seems to be good and battery life lasts more than three charges (nope, it doesn't charge more than 3 times overall for a 2800 mah phone)",1,1
B015T0YLAA,1,Bhosdi walo....950 ka to bina offer k he mil rha tha...to fir offer k bad 1450 ka kaise ho gya madarchodo...,5,1
B015T0YLAA,1,I am completely cheated by this product...it does provide 11000 mah..rather iy just provide around 3000 mah..coz battery doesnt get charged for more than 2 times,1,1
B015T0YLAA,3,Not happy with the results. The are the 3 USB slots to charge out of which 1 got damaged in 10 days.Well It has a  good batter yu backup so happy for day.,1,1
B015T0YLAA,4,"Has about 7,000-8,000mAH of actual capacity. Decent charge rate, and I haven't encountered any problem yet in 3 weeks of using it.Hope it stays that way.",1,1
B015T0YLAA,4,GOOD POWERBANK..U CAN ALSO WANT PNY ALSO GOOD QUALITY POWER BANK.U CAN USE ANY ONE FROM BOTH .BUT WHY AMAZONE CHANGSE PRODUCT RATE EVERY DAY ..INCREASE 100RS.,1,1
B015T0YLAA,5,This product is little bit heavy to carry but easy to use compatible with most of the android and IOS devices. Don't work as a turbo charger but charge faster as comparison to other power banks and you can charge a phone more than 5 times. Amazon services and price quoted was good. Got the product in 2 days fast service.,4,1
B015T0YLAA,1,The product is very low quality. Amazon should refrain from selling such cheap quality products. It works less as a power bank & more like a paper weight.,1,1
B015T0YLAA,1,your intex power bank is not working now. and intex customer service also not help me. what i do??,5,1
B015T0YLAA,1,"this product is of 11000 mAh, but discharges after one charge of samsung note 4. its not even 10 days, used it once only and it is creating this problem.",1,1
B015T0YLAA,5,This so so so good for me you are to use to good,2,1
B015T0YLAA,1,After buying for some days it had worked very good but now it was charging for more hours but it was now capable to charge mobile for at least one time,1,1
B015T0YLAA,5,Value for money,3,1
B015T0YLAA,5,This is one of the best power bankI have purchased it changes my moto. G23 to 4 times and it hardly takes 5 to 6 hours to get full charge,1,1
B015T0YLAA,1,"Not at all what it says, Nowhere its near 11000 mAh, I think its only 6000 mAh. Takes too long to charge cell phone and itself, faulty on/off switch.",1,1
B015T0YLAA,1,It was not working properly.. Waste of money..minimum 1 hr only it will come to usage in a day for past two months..now it was not working completely,1,1
B015T0YLAA,5,No complaints. I have been using it for the last six months. Charges my android mobile at least twice fully on a single charge. Satisfies my needs.,1,1
B015T0YLAA,1,"Looks good..  Worked well for the first few days..  Not even 2 weeks now.  Powerbank is not getting charged up, not even upto 25%. Absolutely waste",1,1
B015T0YLAA,1,What I got was a refurbished one.. It was damaged.. the seal open.. Also the LED light wasnt working.. I am starting to see that a lot of electronic stuff in Amazon is used/refurb .. use only amazon fulfilled so that you can rightly return it.. hugely disappointed.. this is happening the second time.. dont fall into the lure of huge discounts.. its because these are seconds.. rather better off going to  a store and getting a packed piece atleast for power banks,0,0
B015T0YLAA,5,This is an original product. I am using this from last 4 months. I am able to charge my smartphone 4 time with fully charged power-bank. Good one.,1,1
B015T0YLAA,4,Good product....same as shown in picture.....,2,1
B015T0YLAA,1,"It's not giving backup for my mobile more than once.I.e.,its giving nearly 3000 mah backup only.and it is taking 2 hours to charge my mobile.",1,1
B015T0YLAA,5,"Life cycle >500 timesNet weight :280gm,,,Overall it's good product,,,",5,1
B015T0YLAA,4,"good Handy thou a bit heavy but carry able ... it was so awesome to chrging experience without a plug in chrger, while going to bed, one can keep it aside and charge,  over the usage is good. tproduct had scratches on back side but avoidable, but dint expected to be such error from amazon , guess u guys dint checked it, but as far as usage of product is concern its working fine so dint requested for return otherwise i would have send it back.",0,0
B015T0YLAA,4,i got it for 895/-recently purchased 2 more in a rate of 699 /-black is more handycharged my 3100 mah battery 2.8 times .,1,1
B015T0YLAA,1,"Used only once , after that i tried to charge the power bank its not working. Please dont buy any product from Amazon.Worst return policy.",1,1
B015T0YLAA,5,It meets upto my expectations with flying colours. Excellent device. Can charge my phone at least 3-4 times. Has good charging speed. Just that I wish it could be a bit lighter in weight. And I suggest you to buy the black one because white gets dirty easily.,4,1
B015T0YLAA,4,"Started using it. It has one 1 amps and two 2.1 amps USB ports. I have used 1 amps port and my lumia 1020 charged quite fast like it is connected to an electric power source, so it is good. LEDs and flash light are good. Power bank cuts off when phone is fully charged. You have to double press the power button of your power bank to starting charging your device. Read the manual page completely.But, I felt the product is heavy.",0,0
B015T0YLAA,1,"All is fake, this couldn't charge more than 3-4 times a 1500mah mobile battery.",5,1
B015T0YLAA,3,was good while it lasted.but it lasted only 8 months or so.. Be sure to not leave it overcharging or the battery will swell up and spoil,1,1
B015T0YLAA,4,Its quite good. Most power bank looses charge when not used but I charged this to its full capacity and left it for month then to it was able to charge 3 phones (each of 3000mah (apx)) and one point was still left. You should must go for this product.,4,1
B015T0YLAA,5,Can't miss this while going to trips. This is very useful and gives back up to charge your phone 2-3 times. No issues faced till now!!,1,1
B015T0YLAA,1,This product is not as per configuration. It showing 11000 maH but after full charged it can only charged my nexus 4 mobile three times.after that it was discharged completely and this power bank take more that 24 hours to fully charged it.,4,1
B015T0YLAA,1,"Do NOT purchase this product!Once the power bank was fully drained, it took a whole day to get fully charged, post which I tried to charge my phone. After my phone was charged, the power bank required charging again as it was completely drained of power after a one time use. I don't know if the product itself is faulty, but this has been a highly disappointing experience and I will steer clear of Intex products in future.",0,0
B015T0YLAA,1,"worst productIt is not recharged, I plugged it for 24 hrs, but doesn't chargedNot a handy product, big in size and weight",1,1
B015T0YLAA,2,Power Bank is not able to charge the mobile 100%. It stops midway at 65 to 70%. The torch inbuit is faulty. Very bad experience. ASIS,1,1
B015T0YLAA,1,"Intex Power bank worked for only 3 days. Its not working now. I think, you are selling spoiled/mal functioned items as part of sale.",1,1
B015T0YLAA,5,"This is to highlight about my first  Intex IT-PB11K 11000mAH Power Bank (Black) that I had purchased last month. I received the empty destriyed pack. Initially I feel very sad about it but after contacting to Amazon I elaborated the whole incident. The response from Amazon was very nice, they assured me to provide me the another powerbank. Also I got it. Thanks for Amazon for its kind response. Secondaly coming to power bank, it is very good in terms of Quality. It charges my Iphone 3-4times and also charging is very fast as compared to port. It has three USB ports which can be used for multi charging. As well as LED light quite good. The only thing I want to advice the manufacturer/ Amazon is about the charging cable, it is too short to reach the power bank. Good and worth for money.",10,1
B015T0YLAA,1,I bought this product on August 2016. One day it stopped working and the led torch started to light automatically and was not able to switch it off. Within 2 months this incident happened. I also felt like some short circuit as per the smell from the power bank.I was relieved that nothing happened to my phone. It was a bad experience with this product. So i would to recommend you to think twice before buying this product.,0,0
B015T0YLAA,1,I think I got a defective piece. It charges my mobile/Tablet for 2 seconds and charging disconnects. Please advise how to replace ?,1,1
B015T0YLAA,1,"First of all, it's taking whole lot of time to get itself charged and then it is NOT able to fully charge even 5500 mah battery...",1,1
B015T0YLAA,2,Low quality... if u charge and use ur phone via pb den it can charge only once.. moreover aftr draining out it needs nearly 15 - 20 hours to get full charge.. don't knw whethr its a drawback or not...  but on total it needs 10 times more power than we charge direct to our mobile phone. Electricity bill will make us cry.... it may b a single case in my experience.. go for all reviews.. but i am not much satisfied....,0,0
B015T0YLAA,1,It's working only for one month than you will facing charging problem because it's give only 1 hr back up while you charged full.,1,1
